k,statistic,draw,value
5,hits,125,9
5,hits,126,9
5,hits,127,3
5,hits,128,5
5,hits,129,7
5,hits,130,11
5,hits,131,10
5,hits,132,5
5,hits,133,7
5,hits,134,8
5,hits,135,11
5,hits,136,11
5,hits,137,9
5,hits,138,12
5,hits,139,8
5,hits,140,8
5,hits,141,15
5,hits,142,13
5,hits,143,3
5,hits,144,11
5,hits,145,15
5,hits,146,6
5,hits,147,12
5,hits,148,8
5,hits,149,17
5,hits,150,11
5,hits,151,5
5,hits,152,4
5,hits,153,13
5,hits,154,8
5,hits,155,12
5,hits,156,10
5,hits,157,12
5,hits,158,9
5,hits,159,6
5,hits,160,8
5,hits,161,8
5,hits,162,14
5,hits,163,22
5,hits,164,14
5,hits,165,7
5,hits,166,8
5,hits,167,8
5,hits,168,7
5,hits,169,12
5,hits,170,9
5,hits,171,9
5,hits,172,5
5,hits,173,8
5,hits,174,8
5,hits,175,6
5,hits,176,7
5,hits,177,4
5,hits,178,10
5,hits,179,5
5,hits,180,15
5,hits,181,11
5,hits,182,12
5,hits,183,13
5,hits,184,13
5,hits,185,21
5,hits,186,11
5,hits,187,10
5,hits,188,6
5,hits,189,12
5,hits,190,4
5,hits,191,8
5,hits,192,13
5,hits,193,8
5,hits,194,14
5,hits,195,13
5,hits,196,7
5,hits,197,5
5,hits,198,4
5,hits,199,9
5,hits,200,14
5,hits,201,6
5,hits,202,5
5,hits,203,14
5,hits,204,12
5,hits,205,5
5,hits,206,14
5,hits,207,14
5,hits,208,8
5,hits,209,8
5,hits,210,8
5,hits,211,7
5,hits,212,16
5,hits,213,6
5,hits,214,10
5,hits,215,10
5,hits,216,7
5,hits,217,11
5,hits,218,14
5,hits,219,21
5,hits,220,13
5,hits,221,14
5,hits,222,11
5,hits,223,11
5,hits,224,3
5,hits,225,10
5,hits,226,4
5,hits,227,12
5,hits,228,6
5,hits,229,9
5,hits,230,8
5,hits,231,10
5,hits,232,4
5,hits,233,7
5,hits,234,8
5,hits,235,6
5,hits,236,9
5,hits,237,13
5,hits,238,4
5,hits,239,10
5,hits,240,8
5,hits,241,6
5,hits,242,8
5,hits,243,18
5,hits,244,10
5,hits,245,14
5,hits,246,5
5,hits,247,8
5,hits,248,12
5,hits,249,5
5,hits,250,9
5,hits,251,10
5,hits,252,11
5,hits,253,12
5,hits,254,18
5,hits,255,8
5,hits,256,6
5,hits,257,9
5,hits,258,10
5,hits,259,15
5,hits,260,11
5,hits,261,8
5,hits,262,8
5,hits,263,20
5,hits,264,13
5,hits,265,6
5,hits,266,6
5,hits,267,4
5,hits,268,12
5,hits,269,5
5,hits,270,19
5,hits,271,11
5,hits,272,7
5,hits,273,15
5,hits,274,6
5,hits,275,3
5,hits,276,10
5,hits,277,9
5,hits,278,11
5,hits,279,6
5,hits,280,14
5,hits,281,9
5,hits,282,15
5,hits,283,10
5,hits,284,19
5,hits,285,7
5,hits,286,15
5,hits,287,9
5,hits,288,16
5,hits,289,10
5,hits,290,14
5,hits,291,6
5,hits,292,10
5,hits,293,7
5,hits,294,10
5,hits,295,8
5,hits,296,10
5,hits,297,8
5,hits,298,9
5,hits,299,6
5,hits,300,6
5,hits,301,8
5,hits,302,2
5,hits,303,7
5,hits,304,11
5,hits,305,9
5,hits,306,11
5,hits,307,5
5,hits,308,15
5,hits,309,8
5,hits,310,11
5,hits,311,7
5,hits,312,11
5,hits,313,4
5,hits,314,4
5,hits,315,10
5,hits,316,7
5,hits,317,10
5,hits,318,15
5,hits,319,11
5,hits,320,13
5,hits,321,8
5,hits,322,15
5,hits,323,6
5,hits,324,10
5,hits,325,6
5,hits,326,16
5,hits,327,10
5,hits,328,15
5,hits,329,8
5,hits,330,8
5,hits,331,11
5,hits,332,9
5,hits,333,12
5,hits,334,15
5,hits,335,8
5,hits,336,7
5,hits,337,13
5,hits,338,8
5,hits,339,5
5,hits,340,4
5,hits,341,12
5,hits,342,8
5,hits,343,6
5,hits,344,10
5,hits,345,8
5,hits,346,7
5,hits,347,9
5,hits,348,5
5,hits,349,6
5,hits,350,12
5,hits,351,3
5,hits,352,10
5,hits,353,6
5,hits,354,11
5,hits,355,4
5,hits,356,7
5,hits,357,18
5,hits,358,9
5,hits,359,12
5,hits,360,15
5,hits,361,13
5,hits,362,2
5,hits,363,12
5,hits,364,3
5,hits,365,16
5,hits,366,12
5,hits,367,13
5,hits,368,11
5,hits,369,11
5,hits,370,10
5,hits,371,8
5,hits,372,10
5,hits,373,15
5,hits,374,4
5,hits,375,7
5,hits,376,9
5,hits,377,10
5,hits,378,4
5,hits,379,5
5,hits,380,7
5,hits,381,14
5,hits,382,9
5,hits,383,8
5,hits,384,5
5,hits,385,4
5,hits,386,14
5,hits,387,5
5,hits,388,8
5,hits,389,3
5,hits,390,9
5,hits,391,7
5,hits,392,7
5,hits,393,11
5,hits,394,11
5,hits,395,12
5,hits,396,7
5,hits,397,4
5,hits,398,7
5,hits,399,8
5,hits,400,17
5,hits,401,14
5,hits,402,8
5,hits,403,9
5,hits,404,7
5,hits,405,13
5,hits,406,9
5,hits,407,15
5,hits,408,11
5,hits,409,16
5,hits,410,11
5,hits,411,18
5,hits,412,9
5,hits,413,10
5,hits,414,10
5,hits,415,10
5,hits,416,6
5,hits,417,8
5,hits,418,13
5,hits,419,7
5,hits,420,2
5,hits,421,10
5,hits,422,12
5,hits,423,10
5,hits,424,14
5,hits,425,4
5,hits,426,6
5,hits,427,15
5,hits,428,7
5,hits,429,7
5,hits,430,7
5,hits,431,9
5,hits,432,10
5,hits,433,4
5,hits,434,4
5,hits,435,18
5,hits,436,13
5,hits,437,11
5,hits,438,8
5,hits,439,8
5,hits,440,9
5,hits,441,15
5,hits,442,6
5,hits,443,6
5,hits,444,9
5,hits,445,12
5,hits,446,7
5,hits,447,1
5,hits,448,15
5,hits,449,11
5,hits,450,6
5,hits,451,8
5,hits,452,15
5,hits,453,7
5,hits,454,12
5,hits,455,7
5,hits,456,4
5,hits,457,13
5,hits,458,12
5,hits,459,17
5,hits,460,13
5,hits,461,11
5,hits,462,8
5,hits,463,8
5,hits,464,11
5,hits,465,9
5,hits,466,9
5,hits,467,4
5,hits,468,5
5,hits,469,12
5,hits,470,4
5,hits,471,12
5,hits,472,5
5,hits,473,9
5,hits,474,12
5,hits,475,5
5,hits,476,7
5,hits,477,10
5,hits,478,13
5,hits,479,5
5,hits,480,14
5,hits,481,19
5,hits,482,8
5,hits,483,11
5,hits,484,11
5,hits,485,8
5,hits,486,8
5,hits,487,16
5,hits,488,8
5,hits,489,9
5,hits,490,9
5,hits,491,6
5,hits,492,14
5,hits,493,10
5,hits,494,9
5,hits,495,16
5,hits,496,9
5,hits,497,11
5,hits,498,4
5,hits,499,11
5,hits,500,8
5,hits,501,10
5,hits,502,9
5,hits,503,5
5,hits,504,11
5,hits,505,7
5,hits,506,13
5,hits,507,11
5,hits,508,15
5,hits,509,9
5,hits,510,5
5,hits,511,10
5,hits,512,9
5,hits,513,7
5,hits,514,9
5,hits,515,7
5,hits,516,17
5,hits,517,9
5,hits,518,5
5,hits,519,4
5,hits,520,7
5,hits,521,10
5,hits,522,9
5,hits,523,5
5,hits,524,9
5,hits,525,13
5,hits,526,6
5,hits,527,10
5,hits,528,9
5,hits,529,3
5,hits,530,11
5,hits,531,5
5,hits,532,7
5,hits,533,13
5,hits,534,7
5,hits,535,6
5,hits,536,9
5,hits,537,9
5,hits,538,9
5,hits,539,7
5,hits,540,8
5,hits,541,9
5,hits,542,5
5,hits,543,9
5,hits,544,16
5,hits,545,9
5,hits,546,9
5,hits,547,8
5,hits,548,8
5,hits,549,17
5,hits,550,8
5,hits,551,11
5,hits,552,7
5,hits,553,7
5,hits,554,13
5,hits,555,11
5,hits,556,12
5,hits,557,10
5,hits,558,7
5,hits,559,13
5,hits,560,5
5,hits,561,8
5,hits,562,9
5,hits,563,6
5,hits,564,9
5,hits,565,13
5,hits,566,11
5,hits,567,4
5,hits,568,10
5,hits,569,14
5,hits,570,14
5,hits,571,11
5,hits,572,19
5,hits,573,10
5,hits,574,6
5,hits,575,13
5,hits,576,7
5,hits,577,3
5,hits,578,9
5,hits,579,6
5,hits,580,9
5,hits,581,19
5,hits,582,10
5,hits,583,14
5,hits,584,14
5,hits,585,6
5,hits,586,4
5,hits,587,5
5,hits,588,6
5,hits,589,7
5,hits,590,5
5,hits,591,16
5,hits,592,4
5,hits,593,6
5,hits,594,16
5,hits,595,17
5,hits,596,9
5,hits,597,13
5,hits,598,8
5,hits,599,7
5,hits,600,6
5,hits,601,6
5,hits,602,4
5,hits,603,11
5,hits,604,9
5,hits,605,6
5,hits,606,20
5,hits,607,4
5,hits,608,10
5,hits,609,10
5,hits,610,7
5,hits,611,12
5,hits,612,14
5,hits,613,10
5,hits,614,7
5,hits,615,13
5,hits,616,10
5,hits,617,13
5,hits,618,8
5,hits,619,12
5,hits,620,16
5,hits,621,11
5,hits,622,4
5,hits,623,10
5,hits,624,7
5,hits,625,18
5,hits,626,4
5,hits,627,12
5,hits,628,3
5,hits,629,15
5,hits,630,9
5,hits,631,15
5,hits,632,13
5,hits,633,4
5,hits,634,28
5,hits,635,13
5,hits,636,9
5,hits,637,8
5,hits,638,1
5,hits,639,5
5,hits,640,7
5,hits,641,6
5,hits,642,4
5,hits,643,16
5,hits,644,9
5,hits,645,9
5,hits,646,8
5,hits,647,7
5,hits,648,9
5,hits,649,5
5,hits,650,9
5,hits,651,14
5,hits,652,14
5,hits,653,6
5,hits,654,4
5,hits,655,5
5,hits,656,12
5,hits,657,7
5,hits,658,6
5,hits,659,8
5,hits,660,16
5,hits,661,3
5,hits,662,22
5,hits,663,9
5,hits,664,10
5,hits,665,5
5,hits,666,8
5,hits,667,7
5,hits,668,8
5,hits,669,8
5,hits,670,8
5,hits,671,6
5,hits,672,12
5,hits,673,14
5,hits,674,9
5,hits,675,6
5,hits,676,9
5,hits,677,11
5,hits,678,10
5,hits,679,5
5,hits,680,8
5,hits,681,3
5,hits,682,3
5,hits,683,8
5,hits,684,6
5,hits,685,9
5,hits,686,14
5,hits,687,6
5,hits,688,3
5,hits,689,4
5,hits,690,12
5,hits,691,16
5,hits,692,12
5,hits,693,6
5,hits,694,8
5,hits,695,8
5,hits,696,9
5,hits,697,9
5,hits,698,17
5,hits,699,13
5,hits,700,11
5,hits,701,10
5,hits,702,17
5,hits,703,9
5,hits,704,10
5,hits,705,12
5,hits,706,10
5,hits,707,15
5,hits,708,11
5,hits,709,16
5,hits,710,11
5,hits,711,10
5,hits,712,16
5,hits,713,16
5,hits,714,6
5,hits,715,12
5,hits,716,13
5,hits,717,7
5,hits,718,9
5,hits,719,15
5,hits,720,8
5,hits,721,10
5,hits,722,9
5,hits,723,6
5,hits,724,6
5,hits,725,6
5,hits,726,11
5,hits,727,4
5,hits,728,5
5,hits,729,12
5,hits,730,13
5,hits,731,13
5,hits,732,9
5,hits,733,17
5,hits,734,13
5,hits,735,8
5,hits,736,2
5,hits,737,12
5,hits,738,8
5,hits,739,9
5,hits,740,13
5,hits,741,8
5,hits,742,17
5,hits,743,9
5,hits,744,12
5,hits,745,9
5,hits,746,5
5,hits,747,9
5,hits,748,12
5,hits,749,8
5,hits,750,8
5,hits,751,8
5,hits,752,10
5,hits,753,11
5,hits,754,7
5,hits,755,18
5,hits,756,12
5,hits,757,7
5,hits,758,6
5,hits,759,13
5,hits,760,6
5,hits,761,5
5,hits,762,8
5,hits,763,5
5,hits,764,10
5,hits,765,7
5,hits,766,6
5,hits,767,7
5,hits,768,10
5,hits,769,11
5,hits,770,8
5,hits,771,2
5,hits,772,6
5,hits,773,4
5,hits,774,7
5,hits,775,8
5,hits,776,7
5,hits,777,9
5,hits,778,15
5,hits,779,7
5,hits,780,3
5,hits,781,9
5,hits,782,25
5,hits,783,7
5,hits,784,3
5,hits,785,12
5,hits,786,12
5,hits,787,6
5,hits,788,8
5,hits,789,5
5,hits,790,12
5,hits,791,5
5,hits,792,10
5,hits,793,16
5,hits,794,8
5,hits,795,15
5,hits,796,5
5,hits,797,7
5,hits,798,11
5,hits,799,10
5,hits,800,6
5,hits,801,15
5,hits,802,11
5,hits,803,17
5,hits,804,6
5,hits,805,6
5,hits,806,10
5,hits,807,17
5,hits,808,5
5,hits,809,13
5,hits,810,7
5,hits,811,10
5,hits,812,5
5,hits,813,8
5,hits,814,7
5,hits,815,14
5,hits,816,10
5,hits,817,9
5,hits,818,14
5,hits,819,11
5,hits,820,3
5,hits,821,8
5,hits,822,13
5,hits,823,11
5,hits,824,11
5,hits,825,10
5,hits,826,3
5,hits,827,10
5,hits,828,6
5,hits,829,7
5,hits,830,10
5,hits,831,10
5,hits,832,8
5,hits,833,7
5,hits,834,4
5,hits,835,14
5,hits,836,5
5,hits,837,17
5,hits,838,8
5,hits,839,8
5,hits,840,8
5,hits,841,4
5,hits,842,9
5,hits,843,4
5,hits,844,11
5,hits,845,7
5,hits,846,9
5,hits,847,7
5,hits,848,8
5,hits,849,8
5,hits,850,17
5,hits,851,5
5,hits,852,7
5,hits,853,8
5,hits,854,12
5,hits,855,18
5,hits,856,5
5,hits,857,15
5,hits,858,9
5,hits,859,11
5,hits,860,13
5,hits,861,6
5,hits,862,19
5,hits,863,7
5,hits,864,7
5,hits,865,10
5,hits,866,9
5,hits,867,5
5,hits,868,17
5,hits,869,11
5,hits,870,11
5,hits,871,12
5,hits,872,12
5,hits,873,15
5,hits,874,8
5,hits,875,15
5,hits,876,13
5,hits,877,11
5,hits,878,13
5,hits,879,11
5,hits,880,5
5,hits,881,7
5,hits,882,13
5,hits,883,6
5,hits,884,10
5,hits,885,7
5,hits,886,5
5,hits,887,9
5,hits,888,9
5,hits,889,15
5,hits,890,9
5,hits,891,5
5,hits,892,7
5,hits,893,8
5,hits,894,6
5,hits,895,6
5,hits,896,7
5,hits,897,9
5,hits,898,10
5,hits,899,9
5,hits,900,14
5,hits,901,7
5,hits,902,10
5,hits,903,8
5,hits,904,10
5,hits,905,5
5,hits,906,6
5,hits,907,5
5,hits,908,9
5,hits,909,14
5,hits,910,13
5,hits,911,12
5,hits,912,9
5,hits,913,12
5,hits,914,5
5,hits,915,6
5,hits,916,14
5,hits,917,4
5,hits,918,11
5,hits,919,7
5,hits,920,9
5,hits,921,13
5,hits,922,5
5,hits,923,9
5,hits,924,9
5,hits,925,14
5,hits,926,13
5,hits,927,11
5,hits,928,4
5,hits,929,7
5,hits,930,12
5,hits,931,11
5,hits,932,7
5,hits,933,12
5,hits,934,11
5,hits,935,18
5,hits,936,14
5,hits,937,12
5,hits,938,7
5,hits,939,3
5,hits,940,9
5,hits,941,5
5,hits,942,11
5,hits,943,11
5,hits,944,9
5,hits,945,7
5,hits,946,11
5,hits,947,17
5,hits,948,21
5,hits,949,4
5,hits,950,19
5,hits,951,9
5,hits,952,11
5,hits,953,7
5,hits,954,8
5,hits,955,5
5,hits,956,7
5,hits,957,11
5,hits,958,14
5,hits,959,5
5,hits,960,11
5,hits,961,7
5,hits,962,10
5,hits,963,12
5,hits,964,9
5,hits,965,10
5,hits,966,6
5,hits,967,9
5,hits,968,12
5,hits,969,10
5,hits,970,6
5,hits,971,6
5,hits,972,13
5,hits,973,7
5,hits,974,11
5,hits,975,8
5,hits,976,9
5,hits,977,9
5,hits,978,11
5,hits,979,12
5,hits,980,7
5,hits,981,4
5,hits,982,8
5,hits,983,10
5,hits,984,8
5,hits,985,15
5,hits,986,15
5,hits,987,7
5,hits,988,6
5,hits,989,7
5,hits,990,7
5,hits,991,12
5,hits,992,5
5,hits,993,5
5,hits,994,13
5,hits,995,10
5,hits,996,9
5,hits,997,3
5,hits,998,12
5,hits,999,7
5,hits,1000,13
5,hits,1001,10
5,hits,1002,11
5,hits,1003,12
5,hits,1004,19
5,hits,1005,9
5,hits,1006,9
5,hits,1007,12
5,hits,1008,10
5,hits,1009,13
5,hits,1010,10
5,hits,1011,7
5,hits,1012,10
5,hits,1013,9
5,hits,1014,7
5,hits,1015,8
5,hits,1016,10
5,hits,1017,9
5,hits,1018,14
5,hits,1019,8
5,hits,1020,8
5,hits,1021,4
5,hits,1022,9
5,hits,1023,9
5,hits,1024,17
5,hits,1025,6
5,hits,1026,7
5,hits,1027,7
5,hits,1028,4
5,hits,1029,10
5,hits,1030,9
5,hits,1031,7
5,hits,1032,9
5,hits,1033,10
5,hits,1034,4
5,hits,1035,9
5,hits,1036,5
5,hits,1037,15
5,hits,1038,11
5,hits,1039,16
5,hits,1040,7
5,hits,1041,10
5,hits,1042,6
5,hits,1043,9
5,hits,1044,8
5,hits,1045,7
5,hits,1046,8
5,hits,1047,3
5,hits,1048,6
5,hits,1049,9
5,hits,1050,11
5,hits,1051,7
5,hits,1052,16
5,hits,1053,10
5,hits,1054,8
5,hits,1055,4
5,hits,1056,12
5,hits,1057,15
5,hits,1058,7
5,hits,1059,12
5,hits,1060,9
5,hits,1061,14
5,hits,1062,6
5,hits,1063,8
5,hits,1064,12
5,hits,1065,10
5,hits,1066,6
5,hits,1067,11
5,hits,1068,8
5,hits,1069,14
5,hits,1070,10
5,hits,1071,11
5,hits,1072,10
5,hits,1073,17
5,hits,1074,10
5,hits,1075,10
5,hits,1076,10
5,hits,1077,6
5,hits,1078,7
5,hits,1079,7
5,hits,1080,4
5,hits,1081,5
5,hits,1082,6
5,hits,1083,12
5,hits,1084,11
5,hits,1085,17
5,hits,1086,8
5,hits,1087,10
5,hits,1088,6
5,hits,1089,7
5,hits,1090,10
5,hits,1091,4
5,hits,1092,7
5,hits,1093,9
5,hits,1094,6
5,hits,1095,10
5,hits,1096,8
5,hits,1097,13
5,hits,1098,11
5,hits,1099,11
5,hits,1100,6
5,hits,1101,12
5,hits,1102,5
5,hits,1103,13
5,hits,1104,6
5,hits,1105,10
5,hits,1106,19
5,hits,1107,4
5,hits,1108,7
5,hits,1109,9
5,hits,1110,4
5,hits,1111,12
5,hits,1112,11
5,hits,1113,18
5,hits,1114,7
5,hits,1115,13
5,hits,1116,13
5,hits,1117,11
5,hits,1118,15
5,hits,1119,8
5,hits,1120,16
5,hits,1121,7
5,hits,1122,5
5,hits,1123,12
5,hits,1124,6
5,hits,1125,6
5,hits,1126,7
5,hits,1127,11
5,hits,1128,11
5,hits,1129,9
5,hits,1130,9
5,hits,1131,4
5,hits,1132,13
5,hits,1133,9
5,hits,1134,9
5,hits,1135,6
5,hits,1136,12
5,hits,1137,7
5,hits,1138,7
5,hits,1139,17
5,hits,1140,6
5,hits,1141,12
5,hits,1142,5
5,hits,1143,6
5,hits,1144,10
5,hits,1145,7
5,hits,1146,8
5,hits,1147,12
5,hits,1148,9
5,hits,1149,7
5,hits,1150,12
5,hits,1151,10
5,hits,1152,7
5,hits,1153,9
5,hits,1154,6
5,hits,1155,7
5,hits,1156,3
5,hits,1157,6
5,hits,1158,7
5,hits,1159,5
5,hits,1160,12
5,hits,1161,25
5,hits,1162,10
5,hits,1163,4
5,hits,1164,10
5,hits,1165,11
5,hits,1166,10
5,hits,1167,9
5,hits,1168,9
5,hits,1169,14
5,hits,1170,20
5,hits,1171,13
5,hits,1172,7
5,hits,1173,10
5,hits,1174,5
5,hits,1175,9
5,hits,1176,7
5,hits,1177,4
5,hits,1178,13
5,hits,1179,5
5,hits,1180,9
5,hits,1181,12
5,hits,1182,6
5,hits,1183,11
5,hits,1184,15
5,hits,1185,12
5,hits,1186,8
5,hits,1187,8
5,hits,1188,10
5,hits,1189,10
5,hits,1190,9
5,hits,1191,8
5,hits,1192,10
5,hits,1193,19
5,hits,1194,6
5,hits,1195,10
5,hits,1196,11
5,hits,1197,9
5,hits,1198,10
5,hits,1199,10
5,hits,1200,13
5,hits,1201,10
5,hits,1202,15
5,hits,1203,9
5,hits,1204,5
5,hits,1205,10
5,hits,1206,14
5,hits,1207,4
5,hits,1208,8
5,hits,1209,8
5,hits,1210,13
5,hits,1211,8
5,hits,1212,8
5,hits,1213,8
5,hits,1214,9
5,hits,1215,9
5,hits,1216,13
5,hits,1217,12
5,hits,1218,13
5,hits,1219,14
5,hits,1220,6
5,hits,1221,9
5,hits,1222,6
5,hits,1223,6
5,hits,1224,9
5,hits,1225,11
5,hits,1226,11
5,hits,1227,11
5,hits,1228,7
5,hits,1229,12
5,hits,1230,10
5,hits,1231,8
5,hits,1232,6
5,hits,1233,12
5,hits,1234,10
5,hits,1235,5
5,hits,1236,10
5,hits,1237,7
5,hits,1238,15
5,hits,1239,13
5,hits,1240,8
5,hits,1241,10
5,hits,1242,10
5,hits,1243,13
5,hits,1244,8
5,hits,1245,7
5,hits,1246,6
5,hits,1247,7
5,hits,1248,11
5,hits,1249,1
5,hits,1250,10
5,hits,1251,12
5,hits,1252,7
5,hits,1253,6
5,hits,1254,10
5,hits,1255,7
5,hits,1256,8
5,hits,1257,10
5,hits,1258,13
5,hits,1259,12
5,hits,1260,4
5,hits,1261,4
5,hits,1262,6
5,hits,1263,8
5,hits,1264,13
5,hits,1265,5
5,hits,1266,13
5,hits,1267,11
5,hits,1268,12
5,hits,1269,5
5,hits,1270,12
5,hits,1271,8
5,hits,1272,12
5,hits,1273,5
5,hits,1274,1
5,hits,1275,10
5,hits,1276,9
5,hits,1277,10
5,hits,1278,8
5,hits,1279,9
5,hits,1280,7
5,hits,1281,6
5,hits,1282,14
5,hits,1283,15
5,hits,1284,10
5,hits,1285,7
5,hits,1286,10
5,hits,1287,4
5,hits,1288,13
5,hits,1289,7
5,hits,1290,10
5,hits,1291,8
5,hits,1292,15
5,hits,1293,2
5,hits,1294,10
5,hits,1295,10
5,hits,1296,7
5,hits,1297,9
5,hits,1298,12
5,hits,1299,8
5,hits,1300,6
5,hits,1301,11
5,hits,1302,7
5,hits,1303,9
5,hits,1304,2
5,hits,1305,4
5,hits,1306,3
5,hits,1307,7
5,hits,1308,5
5,hits,1309,10
5,hits,1310,8
5,hits,1311,8
5,hits,1312,13
5,hits,1313,10
5,hits,1314,15
5,hits,1315,6
5,hits,1316,2
5,hits,1317,9
5,hits,1318,8
5,hits,1319,9
5,hits,1320,12
5,hits,1321,12
5,hits,1322,18
5,hits,1323,8
5,hits,1324,7
5,hits,1325,15
5,hits,1326,13
5,hits,1327,5
5,hits,1328,15
5,hits,1329,11
5,hits,1330,12
5,hits,1331,3
5,hits,1332,6
5,hits,1333,9
5,hits,1334,8
5,hits,1335,6
5,hits,1336,8
